study_hours,sleep_hours,attendance,previous_score,extra_classes,final_score
8,6,75,52,0,105.63209688567301
3,5,77,66,0,92.69051130231901
7,5,61,57,1,92.84266178743573
6,8,69,57,1,94.29053012814006
1,5,98,52,0,71.27771121917574
7,8,63,61,1,109.77752524922205
7,6,95,53,0,101.5430516397487
1,5,84,50,0,59.93396801978669
9,4,78,78,1,119.85707919109805
6,8,61,89,1,116.79046136388727
2,5,67,61,1,73.5648408652697
5,6,93,75,0,105.43627508877461
4,6,51,56,0,81.12355392619955
7,4,51,71,1,100.00115312885224
8,6,66,53,0,98.16026114360854
1,6,59,81,0,79.34671962613142
5,5,67,68,0,84.81949586281384
3,8,71,45,1,75.02645083153539
1,7,68,89,1,87.56713857535507
3,6,50,43,1,66.04060272592767
6,6,73,50,0,84.88329012354762
7,7,85,84,1,130.65234237499388
8,6,74,79,0,124.55996604747146
4,5,85,49,0,78.23147478872208
3,5,80,67,0,82.95859474874183
5,7,80,50,1,92.06078589968105
9,6,51,74,0,114.83749620059078
6,6,68,54,1,100.92822780920024
9,8,61,47,0,93.91368100655177
6,6,59,59,1,96.58005400032813
2,5,80,89,1,86.96589329419426
5,4,94,60,1,104.99136078937639
9,4,71,40,1,101.50124015105199
8,4,72,68,1,104.48325230818682
7,4,72,63,1,99.89339306031073
1,6,64,69,1,74.25511370866921
4,6,75,79,1,101.62556471442907
7,8,52,74,0,108.80956302088738
7,6,72,72,0,98.85896354014145
6,4,69,59,0,97.39377250456057
8,7,94,55,0,117.72845053910422
6,7,89,48,0,90.32338216204478
3,5,88,70,1,91.76400897181155
4,5,57,56,1,88.65404272057157
3,6,67,70,1,93.2645929333874
1,7,90,87,1,92.81628484976052
5,4,55,62,1,89.57169907283937
1,4,76,45,0,73.28599145859569
1,4,85,69,0,73.52579990925607
2,6,64,46,1,66.0367587427999
4,6,86,87,0,102.162099260457
6,8,54,79,0,102.9327604774866
8,4,88,81,1,117.27731630499952
3,4,58,85,1,90.1081253390711
1,6,56,50,0,52.52799470136249
3,6,90,73,0,87.1723306649566
3,8,69,51,1,85.99122388077399
5,8,59,84,0,91.92564574228875
4,5,75,86,1,105.01583795997388
4,7,53,66,0,72.8400931714715
9,4,87,51,0,95.94337710561842
7,4,73,52,1,93.40510628472057
4,8,63,47,0,79.83431921409675
3,8,90,55,1,97.12631801563694
6,5,50,68,0,89.28811381579798
3,7,66,74,0,84.56723196212005
6,5,94,68,1,110.09790623992403
9,7,73,70,0,111.54550589766033
6,4,76,52,1,92.49707579673203
4,5,56,51,1,71.30276871022319
5,8,58,41,0,79.31295258437707
6,5,92,72,1,107.95081837075298
3,5,84,47,1,74.67866039275292
8,4,61,80,1,112.1252031826887
4,8,70,79,0,97.29274826579821
8,8,52,88,1,126.47727006169566
3,6,64,80,1,83.17183298468606
7,6,70,71,0,103.11975546151479
9,6,59,77,1,114.39868800148261
4,4,82,67,1,95.44881029088145
8,5,95,54,1,114.26956032596067
3,8,55,62,0,81.0393992253431
7,8,51,63,0,94.28083370965268
3,5,78,52,0,78.82735291470048
7,8,89,60,0,100.04934535628334
6,5,82,51,0,81.42344648203614
2,4,53,52,0,53.520645000490376
3,4,53,78,1,82.73262594836548
6,4,78,62,0,95.77582200494147
4,5,86,89,0,85.41983762995237
6,5,69,85,0,109.81371415939894
1,7,90,82,0,87.65556098089218
1,8,72,67,1,73.26113826205112
3,8,94,53,1,91.20473485144791
8,7,67,56,0,107.5626270733921
8,7,98,63,1,122.8972050765313
4,4,74,73,0,92.19536531276984
6,7,50,87,1,100.66876685301445
8,5,64,61,0,97.62997382430798
7,6,83,49,0,91.77653884738234
7,5,97,47,0,106.18790102522158
4,7,69,60,0,87.89681421743315
9,8,86,76,1,144.0350479447882
6,5,76,46,0,83.46195233291385
3,8,71,65,1,86.17662894158848
5,5,54,52,1,81.48586680702425
5,8,83,55,1,105.29178610711276
5,5,88,69,0,94.06940155312327
8,8,52,70,1,112.22218798953472
9,6,66,44,1,104.2834535144341
9,4,73,71,1,115.59748380601096
6,5,73,55,0,86.13800769768761
6,6,52,86,1,104.91354466044817
9,4,94,48,0,104.2994869932432
4,5,56,61,1,82.26217670162676
6,6,74,83,1,115.41758409076354
4,6,52,79,0,95.90314017312245
1,6,64,84,0,73.99782618665147
7,7,78,76,1,113.44003187606143
6,8,99,53,0,98.07494050796907
9,4,78,55,1,109.83550768611137
7,8,59,82,1,112.00825271244511
7,8,81,59,0,105.99898416870994
2,8,72,83,0,94.61813455222392
9,6,88,54,0,97.77084157097697
9,8,58,83,1,127.35889944800346
6,7,86,65,1,104.9990647555106
3,5,89,48,1,83.00211133992195
1,6,63,40,0,51.417652811249
4,4,53,74,0,86.88130494153438
3,5,69,83,0,91.76640309020142
1,5,77,59,1,75.44176074271321
3,5,63,84,0,89.8661285890505
4,8,93,45,0,82.67189766413914
8,8,83,81,1,123.30188122655356
9,6,62,49,0,103.86218100408739
3,8,80,87,0,94.66135428615694
6,8,82,72,1,118.82817523329042
5,8,88,55,1,98.28204464359484
6,6,77,75,1,110.1094719493031
4,6,74,45,1,92.19624759627546
6,7,81,58,1,98.76888322965961
7,7,58,70,1,106.74380875422392
9,7,77,41,0,107.87091582318654
7,7,80,57,0,106.25638694438265
6,5,66,81,1,103.6609234488032
1,5,72,67,1,72.51634781239072
2,7,62,43,0,62.934320337274734
1,7,59,40,1,68.93928883075682
9,4,65,86,1,119.10447071820026
9,5,55,81,0,112.39057846241732
7,4,97,89,0,114.46606764538286
2,4,60,55,1,72.02774282397993
6,8,52,84,1,109.37762518791827
4,6,77,86,0,93.08283094620884
1,5,90,41,1,62.65587942982503
1,7,64,75,0,65.70697216722246
5,7,62,40,0,73.44339295437192
2,6,91,78,1,97.26972901816086
4,5,94,62,0,95.81880269006135
1,7,66,65,0,74.72779181608591
4,7,56,50,0,78.57316100320341
6,8,77,81,1,113.96736975235675
4,4,87,40,1,82.97457277456994
1,7,62,50,1,69.03139111540942
7,5,66,63,0,105.32224485993562
2,6,64,49,0,65.20777342911626
9,8,85,53,1,124.71504041868066
3,5,77,53,0,78.97057040908929
8,8,64,46,0,101.8772164310208
8,4,95,62,1,102.44254337269089
3,7,60,82,0,92.64594780773855
4,5,80,61,0,83.86246010545423
2,6,53,75,0,73.18036752782555
4,4,84,66,0,78.78543479411044
9,4,83,41,0,98.37206433015909
2,8,76,78,0,87.96775798409121
3,4,59,85,1,81.68499039092598
4,5,79,58,1,80.33359913553154
5,8,94,46,0,94.63309740064057
1,4,69,51,1,68.5585256553069
7,6,78,42,1,97.35141454961212
7,5,78,86,1,122.15417324842181
9,6,72,44,0,100.1680750782425
4,6,99,47,1,89.928243627999
6,8,70,53,0,88.91485985629605
2,7,97,75,1,87.7987901122314
4,8,92,46,1,100.87331066929792
2,5,59,46,0,66.35649525124873
5,5,90,89,1,104.5374371643076
7,8,61,85,0,112.5787595391564
1,7,79,71,1,82.69976844448166
7,8,82,47,1,102.73003763418478
6,5,67,51,1,88.5549107609253
6,7,63,49,1,94.3063457348399
8,5,71,53,0,101.89087762735737
8,7,70,48,0,101.01195584514103
6,7,50,77,1,101.89740812810403
3,8,98,69,0,94.11386641554441
5,8,92,44,1,100.28407158461333
2,8,64,40,0,67.51722469058032
5,7,85,40,0,84.86344731517717
9,7,96,59,0,117.12049351199946
1,5,71,88,1,87.02635254806144
5,6,81,50,0,83.95825655720274
6,8,95,65,0,111.10769408654104
7,5,82,83,1,110.72070719081066
9,5,90,42,1,105.9427174511676
6,4,88,45,1,94.95553047723013
5,8,72,82,0,97.93558593322862
7,5,92,84,0,106.73495728675249
1,4,51,50,0,53.615388377146196
5,8,51,47,0,71.31770922776764
2,7,87,68,0,77.60598222974069
4,4,78,49,0,79.68297059253217
7,7,95,73,1,117.97607371197132
5,6,52,63,0,90.52743474854492
6,6,88,85,0,104.87592829531273
2,6,56,87,0,81.83023817183857
3,6,85,56,1,87.4979227660388
7,5,78,71,0,98.04742534935546
2,6,86,50,1,82.95880952249811
6,5,98,73,0,108.4533944158302
5,5,85,63,1,88.95356456656283
1,8,72,44,1,69.41129101895699
4,5,94,68,1,99.12978368129316
2,5,65,87,0,80.04971663235972
4,6,97,87,1,102.20067547245593
1,5,80,73,0,76.89229394723705
2,7,83,55,1,92.45621475141282
8,6,99,64,0,111.76507950421156
6,4,50,76,1,103.84620590642355
2,6,67,47,1,66.83855589119266
6,5,89,68,0,101.77772817504976
9,7,92,85,1,137.9576126543806
7,6,64,64,0,98.15793167014317
9,7,97,81,1,132.11132175559385
5,4,98,62,1,102.03063760675187
7,4,66,73,0,108.7572755763461
7,8,93,42,0,101.40293462319566
3,8,59,69,0,80.61969911734826
7,6,69,89,1,116.25124221370159
1,8,55,73,0,86.59853822822687
9,7,57,71,0,112.27453558169063
6,8,94,68,1,110.22793150711014
5,7,83,48,0,82.1746604175873
7,8,81,41,0,86.67049452943697
5,8,91,78,1,114.11792136923094
5,8,53,46,1,88.17320996412252
7,5,93,85,1,118.41651910017397
7,5,99,44,1,101.62514790984524
3,8,88,47,1,80.0476914535569
3,7,69,71,0,85.8646423241375
3,6,73,57,1,84.80747660283564
6,4,73,77,1,100.72417866416181
6,5,75,85,1,118.4522633479292
3,8,74,57,0,77.51446836626545
3,4,85,88,0,93.91738302009492
8,5,56,80,0,111.04158609852303
8,6,59,84,0,111.31355249925309
7,7,96,55,1,109.35761590552754
4,8,61,60,1,82.15566924775169
4,6,50,49,1,83.28670747858142
3,5,99,81,0,94.35053399166202
5,8,74,43,1,92.38682712467413
3,4,65,83,0,87.3636024393007
8,7,54,47,0,90.55850753991123
7,5,68,86,0,107.41235697854393
3,7,53,58,1,85.57241175371752
9,8,55,86,1,119.91401167129777
5,6,75,79,1,114.63959037378629
9,7,98,79,1,129.17563607361865
7,4,88,48,0,87.50241271679745
7,5,88,69,1,111.56154510344268
6,4,58,56,0,94.44174132169937
2,7,94,79,0,82.14517032203898
9,6,63,83,0,116.69492140755155
6,6,97,54,0,100.48132508628277
8,4,58,43,0,87.06824979267766
1,8,64,45,0,64.60960835001505
5,8,86,55,0,90.70983458913862
1,6,99,65,1,81.2013907703431
8,4,69,76,1,110.957886764204
8,4,57,62,0,90.45055956048624
1,4,81,52,1,68.07656799279906
9,7,96,86,1,133.8562735316425
2,8,70,56,1,77.64977407422566
9,8,90,66,1,127.60253206299319
1,7,68,61,0,60.79670253400349
9,5,78,76,1,120.25454948308423
4,7,80,58,0,98.5867688280743
9,4,55,78,0,103.06945156837187
7,7,53,74,1,113.32750248242208
6,4,92,52,1,96.87328060456349
5,6,78,53,0,83.88521095559291
9,4,91,87,0,117.19679170235096
2,8,52,70,1,82.29840982642615
2,7,50,84,1,93.26698552907338
9,4,93,41,0,99.45394427401618
3,5,64,85,1,91.29519287631614
8,6,96,78,0,124.85185425095166
9,5,70,76,0,115.70435395673141
8,5,95,53,0,97.13862110137711
4,5,80,48,0,78.49443607927591
1,6,56,49,1,70.86117455332798
4,6,66,46,0,74.6152940676625
9,6,68,67,0,97.19255285261312
2,6,88,85,1,97.84107495795537
3,5,52,64,1,76.60771780227981
8,8,79,85,0,113.05452793039392
6,8,84,67,1,101.30395954973108
8,6,78,41,1,105.77553571644405
7,7,99,56,0,103.0380862720246
5,4,63,43,1,73.86251809632004
9,7,84,52,1,115.02180719534167
4,7,77,57,1,87.3789850084003
6,7,79,42,1,94.20024313888872
2,8,75,76,1,90.48639985281665
2,4,56,72,0,64.80002209953179
2,7,88,80,1,92.84401100719309
7,6,80,63,0,104.71376660654552
2,8,54,47,0,65.90959020119313
2,6,84,74,1,88.79028758804084
9,6,99,41,1,121.88692120589693
7,7,96,72,1,122.45518762692768
3,6,63,51,1,80.66220632410672
3,4,85,61,1,83.17015796102538
7,6,76,52,1,101.90072595175637
5,7,73,49,1,88.24450005237154
6,6,89,56,1,105.58774882762064
8,8,78,82,1,124.84800047950479
9,8,94,44,1,117.31188874465279
1,8,71,48,1,72.10305651077584
3,5,57,52,1,73.00916559297272
7,8,64,62,0,115.89094033577885
6,8,98,69,1,111.56690361252639
7,5,54,82,0,98.82144234920654
8,8,53,43,0,96.8704837340588
6,7,60,60,1,94.0241550046241
3,8,67,82,0,90.64296819325553
2,8,91,48,1,76.8679452332219
7,5,98,46,1,104.85778959701294
1,7,79,55,0,72.72128622242076
3,6,64,62,1,80.62403970038278
4,4,55,62,0,79.07408344240037
1,7,65,70,0,64.20937493133204
